ID,PAY_0,default.payment.next.month
-1.7330143281470882,1.914456017483711,1.8869540482604379
-1.7328988540839338,-0.8999206306624533,1.8869540482604379
-1.7327833800207797,0.03820491871960141,-0.5299368631589347
-1.7326679059576255,0.03820491871960141,-0.5299368631589347
-1.7325524318944712,-0.8999206306624533,-0.5299368631589347
-1.732436957831317,0.03820491871960141,-0.5299368631589347
-1.7323214837681629,0.03820491871960141,-0.5299368631589347
-1.7322060097050085,0.03820491871960141,-0.5299368631589347
-1.7320905356418543,0.03820491871960141,-0.5299368631589347
-1.7319750615787,-1.838046180044508,-0.5299368631589347
-1.7318595875155458,0.03820491871960141,-0.5299368631589347
-1.7317441134523917,-0.8999206306624533,-0.5299368631589347
-1.7316286393892373,-0.8999206306624533,-0.5299368631589347
-1.7315131653260831,0.9763304681016562,1.8869540482604379
-1.731397691262929,0.03820491871960141,-0.5299368631589347
-1.7312822171997746,0.9763304681016562,-0.5299368631589347
-1.7311667431366204,0.03820491871960141,1.8869540482604379
-1.731051269073466,0.03820491871960141,-0.5299368631589347
-1.730935795010312,0.9763304681016562,-0.5299368631589347
-1.7308203209471578,0.9763304681016562,-0.5299368631589347
-1.7307048468840034,0.03820491871960141,-0.5299368631589347
-1.7305893728208492,-0.8999206306624533,1.8869540482604379
-1.730473898757695,1.914456017483711,1.8869540482604379
-1.7303584246945407,-1.838046180044508,1.8869540482604379
-1.7302429506313866,0.03820491871960141,-0.5299368631589347
-1.7301274765682322,0.03820491871960141,-0.5299368631589347
-1.730012002505078,0.9763304681016562,1.8869540482604379
-1.7298965284419239,0.03820491871960141,-0.5299368631589347
-1.7297810543787695,-0.8999206306624533,-0.5299368631589347
-1.7296655803156153,0.03820491871960141,-0.5299368631589347
-1.729550106252461,-0.8999206306624533,-0.5299368631589347
-1.7294346321893068,1.914456017483711,1.8869540482604379
-1.7293191581261527,0.03820491871960141,-0.5299368631589347
-1.7292036840629983,-1.838046180044508,-0.5299368631589347
-1.7290882099998441,-1.838046180044508,-0.5299368631589347
-1.72897273593669,-0.8999206306624533,-0.5299368631589347
-1.7288572618735356,0.03820491871960141,-0.5299368631589347
-1.7287417878103815,0.03820491871960141,-0.5299368631589347
-1.728626313747227,0.9763304681016562,1.8869540482604379
-1.728510839684073,-0.8999206306624533,-0.5299368631589347
-1.7283953656209188,0.03820491871960141,-0.5299368631589347
-1.7282798915577644,0.03820491871960141,-0.5299368631589347
-1.7281644174946102,0.03820491871960141,-0.5299368631589347
-1.728048943431456,0.03820491871960141,-0.5299368631589347
-1.7279334693683017,0.03820491871960141,-0.5299368631589347
-1.7278179953051476,-1.838046180044508,1.8869540482604379
-1.7277025212419932,0.03820491871960141,1.8869540482604379
-1.727587047178839,0.03820491871960141,1.8869540482604379
-1.7274715731156849,-0.8999206306624533,-0.5299368631589347
-1.7273560990525305,0.03820491871960141,-0.5299368631589347
-1.7272406249893764,0.9763304681016562,1.8869540482604379
-1.7271251509262222,0.03820491871960141,-0.5299368631589347
-1.7270096768630678,-1.838046180044508,-0.5299368631589347
-1.7268942027999137,0.9763304681016562,-0.5299368631589347
-1.7267787287367593,1.914456017483711,-0.5299368631589347
-1.7266632546736052,-1.838046180044508,-0.5299368631589347
-1.726547780610451,0.03820491871960141,-0.5299368631589347
-1.7264323065472966,0.03820491871960141,-0.5299368631589347
-1.7263168324841425,-0.8999206306624533,-0.5299368631589347
-1.726201358420988,0.03820491871960141,-0.5299368631589347
-1.726085884357834,0.03820491871960141,1.8869540482604379
-1.7259704102946798,0.03820491871960141,-0.5299368631589347
-1.7258549362315254,1.914456017483711,1.8869540482604379
-1.7257394621683713,0.03820491871960141,1.8869540482604379
-1.725623988105217,-0.8999206306624533,-0.5299368631589347
-1.7255085140420627,-1.838046180044508,1.8869540482604379
-1.7253930399789086,1.914456017483711,1.8869540482604379
-1.7252775659157542,1.914456017483711,-0.5299368631589347
-1.7251620918526,0.9763304681016562,-0.5299368631589347
-1.725046617789446,1.914456017483711,-0.5299368631589347
-1.7249311437262915,-0.8999206306624533,-0.5299368631589347
-1.7248156696631374,1.914456017483711,1.8869540482604379
-1.7247001955999832,-0.8999206306624533,-0.5299368631589347
-1.7245847215368288,0.9763304681016562,-0.5299368631589347
-1.7244692474736747,-0.8999206306624533,-0.5299368631589347
-1.7243537734105203,0.03820491871960141,-0.5299368631589347
-1.7242382993473662,-0.8999206306624533,-0.5299368631589347
-1.724122825284212,-0.8999206306624533,-0.5299368631589347
-1.7240073512210576,0.03820491871960141,1.8869540482604379
-1.7238918771579035,0.9763304681016562,1.8869540482604379
-1.7237764030947493,0.03820491871960141,-0.5299368631589347
-1.723660929031595,0.03820491871960141,-0.5299368631589347
-1.7235454549684408,0.03820491871960141,1.8869540482604379
-1.7234299809052864,0.03820491871960141,-0.5299368631589347
-1.7233145068421323,0.03820491871960141,-0.5299368631589347
-1.7231990327789781,0.03820491871960141,-0.5299368631589347
-1.7230835587158237,-0.8999206306624533,1.8869540482604379
-1.7229680846526696,0.03820491871960141,-0.5299368631589347
-1.7228526105895152,0.03820491871960141,-0.5299368631589347
-1.722737136526361,1.914456017483711,-0.5299368631589347
-1.722621662463207,1.914456017483711,1.8869540482604379
-1.7225061884000525,-0.8999206306624533,-0.5299368631589347
-1.7223907143368984,-1.838046180044508,-0.5299368631589347
-1.7222752402737442,-0.8999206306624533,-0.5299368631589347
-1.7221597662105899,0.03820491871960141,-0.5299368631589347
-1.7220442921474357,0.03820491871960141,-0.5299368631589347
-1.7219288180842813,-0.8999206306624533,-0.5299368631589347
-1.7218133440211272,0.03820491871960141,-0.5299368631589347
-1.721697869957973,0.03820491871960141,-0.5299368631589347
-1.7215823958948187,0.03820491871960141,1.8869540482604379
-1.7214669218316645,-1.838046180044508,-0.5299368631589347
-1.7213514477685103,-1.838046180044508,-0.5299368631589347
-1.721235973705356,0.03820491871960141,-0.5299368631589347
-1.7211204996422018,0.03820491871960141,1.8869540482604379
-1.7210050255790474,1.914456017483711,-0.5299368631589347
-1.7208895515158933,-0.8999206306624533,-0.5299368631589347
-1.7207740774527391,-0.8999206306624533,-0.5299368631589347
-1.7206586033895848,-0.8999206306624533,-0.5299368631589347
-1.7205431293264306,0.03820491871960141,-0.5299368631589347
-1.7204276552632765,0.9763304681016562,-0.5299368631589347
-1.720312181200122,0.03820491871960141,-0.5299368631589347
-1.720196707136968,0.03820491871960141,-0.5299368631589347
-1.7200812330738136,1.914456017483711,-0.5299368631589347
-1.7199657590106594,0.03820491871960141,-0.5299368631589347
-1.7198502849475052,0.03820491871960141,-0.5299368631589347
-1.7197348108843509,-0.8999206306624533,1.8869540482604379
-1.7196193368211967,-0.8999206306624533,-0.5299368631589347
-1.7195038627580426,1.914456017483711,1.8869540482604379
-1.7193883886948882,-0.8999206306624533,-0.5299368631589347
-1.719272914631734,0.03820491871960141,-0.5299368631589347
-1.7191574405685797,1.914456017483711,1.8869540482604379
-1.7190419665054255,0.9763304681016562,1.8869540482604379
-1.7189264924422714,0.9763304681016562,-0.5299368631589347
-1.718811018379117,1.914456017483711,1.8869540482604379
-1.7186955443159628,0.03820491871960141,-0.5299368631589347
-1.7185800702528085,0.9763304681016562,-0.5299368631589347
-1.7184645961896543,0.03820491871960141,-0.5299368631589347
-1.7183491221265002,0.03820491871960141,1.8869540482604379
-1.7182336480633458,0.03820491871960141,1.8869540482604379
-1.7181181740001916,2.8525815668657657,-0.5299368631589347
-1.7180026999370375,0.9763304681016562,-0.5299368631589347
-1.717887225873883,0.9763304681016562,-0.5299368631589347
-1.717771751810729,0.03820491871960141,-0.5299368631589347
-1.7176562777475746,0.03820491871960141,-0.5299368631589347
-1.7175408036844204,0.03820491871960141,-0.5299368631589347
-1.7174253296212663,0.03820491871960141,-0.5299368631589347
-1.7173098555581119,0.03820491871960141,-0.5299368631589347
-1.7171943814949577,0.03820491871960141,-0.5299368631589347
-1.7170789074318036,-0.8999206306624533,1.8869540482604379
-1.7169634333686492,0.03820491871960141,-0.5299368631589347
-1.716847959305495,0.9763304681016562,1.8869540482604379
-1.7167324852423407,-0.8999206306624533,-0.5299368631589347
-1.7166170111791865,0.9763304681016562,-0.5299368631589347
-1.7165015371160324,-1.838046180044508,-0.5299368631589347
-1.716386063052878,-0.8999206306624533,-0.5299368631589347
-1.7162705889897238,0.03820491871960141,-0.5299368631589347
-1.7161551149265697,0.03820491871960141,1.8869540482604379
-1.7160396408634153,0.9763304681016562,-0.5299368631589347
-1.7159241668002612,0.9763304681016562,-0.5299368631589347
-1.7158086927371068,0.9763304681016562,-0.5299368631589347
-1.7156932186739526,0.03820491871960141,-0.5299368631589347
